Id,Generation [z],color
2481,49,#000000
2482,49,#0000FF
2483,49,#FF00FF
2484,49,#FFFF00
2485,49,#FF00FF
2486,49,#FF00FF
2487,49,#FF0000
2488,49,#00FFFF
2489,49,#0000FF
2490,49,#FFFF00
2491,49,#FFFF00
2492,49,#AAAAAA
2493,49,#FF00FF
2494,49,#0000FF
2495,49,#FF0000
2496,49,#FF00FF
2497,49,#000000
2498,49,#FF00FF
2499,49,#FF0000
2500,50,#FF00FF
2501,50,#FFFF00
2502,50,#FF00FF
2503,50,#FF00FF
2504,50,#00FF00
2505,50,#000000
2506,50,#000000
2507,50,#00FFFF
2508,50,#FF00FF
2509,50,#FF00FF
2510,50,#FF0000
2511,50,#FF0000
2512,50,#FFFF00
2513,50,#00FFFF
2514,50,#00FFFF
2515,50,#00FF00
2516,50,#0000FF
2517,50,#FF00FF
2518,50,#FF00FF
2519,50,#00FFFF
2520,50,#AAAAAA
2521,50,#FF00FF
2522,50,#FF0000
2523,50,#FF00FF
2524,50,#FFFF00
2525,50,#FF0000
2526,50,#AAAAAA
2527,50,#FFFF00
2528,50,#0000FF
2529,50,#FFFF00
2530,50,#FF00FF
2531,50,#FFFF00
2532,50,#AAAAAA
2533,50,#000000
2534,50,#AAAAAA
2535,50,#000000
2536,50,#FF0000
2537,50,#FF0000
2538,50,#AAAAAA
2539,50,#00FFFF
2540,50,#AAAAAA
2541,50,#00FF00
2542,50,#FF00FF
2543,50,#00FF00
2544,50,#FF00FF
2545,50,#AAAAAA
2546,50,#FF0000
2547,50,#FF0000
2548,50,#FF00FF
2549,50,#00FFFF
2550,51,#000000
2551,51,#FF00FF
2552,51,#FF00FF
2553,51,#00FF00
2554,51,#0000FF
2555,51,#FF0000
2556,51,#AAAAAA
2557,51,#00FF00
2558,51,#FF00FF
2559,51,#AAAAAA
2560,51,#0000FF
2561,51,#0000FF
2562,51,#00FFFF
2563,51,#AAAAAA
2564,51,#FFFF00
2565,51,#000000
2566,51,#FFFF00
2567,51,#FFFF00
2568,51,#00FFFF
2569,51,#00FF00
2570,51,#0000FF
2571,51,#00FFFF
2572,51,#AAAAAA
2573,51,#FF0000
2574,51,#000000
2575,51,#000000
2576,51,#FFFF00
2577,51,#00FFFF
2578,51,#FF00FF
2579,51,#00FF00
2580,51,#FF00FF
2581,51,#0000FF
2582,51,#AAAAAA
2583,51,#FF00FF
2584,51,#FF00FF
2585,51,#AAAAAA
2586,51,#AAAAAA
2587,51,#FFFF00
2588,51,#AAAAAA
2589,51,#FFFF00
2590,51,#FF00FF
2591,51,#FF00FF
2592,51,#000000
2593,51,#00FFFF
2594,51,#AAAAAA
2595,51,#00FFFF
2596,51,#FFFF00
2597,51,#FF00FF
2598,51,#AAAAAA
2599,51,#0000FF
2600,52,#FFFF00
2601,52,#FF00FF
2602,52,#00FFFF
2603,52,#FFFF00
2604,52,#0000FF
2605,52,#FF0000
2606,52,#00FFFF
2607,52,#FF0000
2608,52,#FF0000
2609,52,#FF0000
2610,52,#AAAAAA
2611,52,#FF0000
2612,52,#00FF00
2613,52,#00FF00
2614,52,#0000FF
2615,52,#FF0000
2616,52,#FF00FF
2617,52,#00FFFF
2618,52,#FF0000
2619,52,#00FFFF
2620,52,#FF0000
2621,52,#00FF00
2622,52,#AAAAAA
2623,52,#000000
2624,52,#FF0000
2625,52,#FF00FF
2626,52,#FF0000
2627,52,#FF00FF
2628,52,#0000FF
2629,52,#00FFFF
2630,52,#FFFF00
2631,52,#000000
2632,52,#FF00FF
2633,52,#000000
2634,52,#AAAAAA
2635,52,#FF0000
2636,52,#FFFF00
2637,52,#FFFF00
2638,52,#000000
2639,52,#FF0000
2640,52,#00FF00
2641,52,#00FFFF
2642,52,#00FF00
2643,52,#00FF00
2644,52,#000000
2645,52,#FF00FF
2646,52,#0000FF
2647,52,#00FFFF
2648,52,#0000FF
2649,52,#FFFF00
2650,53,#AAAAAA
2651,53,#00FFFF
2652,53,#AAAAAA
2653,53,#FF00FF
2654,53,#AAAAAA
2655,53,#FF0000
2656,53,#AAAAAA
2657,53,#FFFF00
2658,53,#FF00FF
2659,53,#FF0000
2660,53,#00FF00
2661,53,#AAAAAA
2662,53,#AAAAAA
2663,53,#FF0000
2664,53,#AAAAAA
2665,53,#AAAAAA
2666,53,#FF0000
2667,53,#0000FF
2668,53,#FF0000
2669,53,#00FFFF
2670,53,#FF00FF
2671,53,#FF0000
2672,53,#AAAAAA
2673,53,#FFFF00
2674,53,#FF00FF
2675,53,#00FFFF
2676,53,#FF00FF
2677,53,#00FF00
2678,53,#AAAAAA
2679,53,#FFFF00
2680,53,#FF00FF
2681,53,#0000FF
2682,53,#00FFFF
2683,53,#FF0000
2684,53,#FF00FF
2685,53,#FF00FF
2686,53,#FF00FF
2687,53,#AAAAAA
2688,53,#00FF00
2689,53,#FF0000
2690,53,#FF0000
2691,53,#AAAAAA
2692,53,#FF00FF
2693,53,#AAAAAA
2694,53,#FF0000
2695,53,#FF00FF
2696,53,#FF00FF
2697,53,#00FFFF
2698,53,#FF00FF
2699,53,#AAAAAA
2700,54,#FF00FF
2701,54,#FFFF00
2702,54,#FF00FF
2703,54,#FF0000
2704,54,#0000FF
2705,54,#FFFF00
2706,54,#FF0000
2707,54,#00FFFF
2708,54,#000000
2709,54,#00FF00
2710,54,#FF00FF
2711,54,#FF00FF
2712,54,#FF00FF
2713,54,#FF0000
2714,54,#FF00FF
2715,54,#0000FF
2716,54,#00FF00
2717,54,#FFFF00
2718,54,#0000FF
2719,54,#AAAAAA
2720,54,#FF0000
2721,54,#FF00FF
2722,54,#000000
2723,54,#AAAAAA
2724,54,#FF00FF
2725,54,#AAAAAA
2726,54,#0000FF
2727,54,#AAAAAA
2728,54,#0000FF
2729,54,#FFFF00
2730,54,#000000
2731,54,#0000FF
2732,54,#0000FF
2733,54,#00FFFF
2734,54,#FF0000
2735,54,#AAAAAA
2736,54,#FF00FF
2737,54,#FF0000
2738,54,#FF00FF
2739,54,#00FFFF
2740,54,#FF00FF
2741,54,#FFFF00
2742,54,#FF00FF
2743,54,#00FFFF
2744,54,#AAAAAA
2745,54,#FF0000
2746,54,#FF00FF
2747,54,#AAAAAA
2748,54,#FF00FF
2749,54,#FFFF00
2750,55,#FF00FF
2751,55,#FF0000
2752,55,#00FFFF
2753,55,#00FF00
2754,55,#FF0000
2755,55,#FF00FF
2756,55,#0000FF
2757,55,#FF00FF
2758,55,#FFFF00
2759,55,#00FFFF
2760,55,#FF00FF
2761,55,#000000
2762,55,#0000FF
2763,55,#00FFFF
2764,55,#0000FF
2765,55,#00FF00
2766,55,#00FF00
2767,55,#000000
2768,55,#FF00FF
2769,55,#FFFF00
2770,55,#FFFF00
2771,55,#AAAAAA
2772,55,#AAAAAA
2773,55,#FF00FF
2774,55,#FFFF00
2775,55,#AAAAAA
2776,55,#AAAAAA
2777,55,#00FF00
2778,55,#FFFF00
2779,55,#0000FF
2780,55,#FFFF00
2781,55,#00FFFF
2782,55,#0000FF
2783,55,#0000FF
2784,55,#000000
2785,55,#AAAAAA
2786,55,#FFFF00
2787,55,#AAAAAA
2788,55,#FF0000
2789,55,#FF00FF
2790,55,#000000
2791,55,#FF0000
2792,55,#000000
2793,55,#000000
2794,55,#AAAAAA
2795,55,#FF0000
2796,55,#AAAAAA
2797,55,#FF0000
2798,55,#FF00FF
2799,55,#FF00FF
2800,56,#00FFFF
2801,56,#FF00FF
2802,56,#FF0000
2803,56,#FF0000
2804,56,#AAAAAA
2805,56,#FF00FF
2806,56,#FF0000
2807,56,#00FFFF
2808,56,#AAAAAA
2809,56,#FF00FF
2810,56,#FF0000
2811,56,#AAAAAA
2812,56,#FF00FF
2813,56,#00FFFF
2814,56,#AAAAAA
2815,56,#FF00FF
2816,56,#AAAAAA
2817,56,#AAAAAA
2818,56,#FF00FF
2819,56,#FF0000
2820,56,#FFFF00
2821,56,#FF0000
2822,56,#000000
2823,56,#000000
2824,56,#AAAAAA
2825,56,#000000
2826,56,#FF0000
2827,56,#FF00FF
2828,56,#FF00FF
2829,56,#FF00FF
2830,56,#0000FF
2831,56,#0000FF
2832,56,#FF00FF
2833,56,#FF00FF
2834,56,#0000FF
2835,56,#00FF00
2836,56,#FF00FF
2837,56,#FF00FF
2838,56,#0000FF
2839,56,#FF00FF
2840,56,#FF0000
2841,56,#00FF00
2842,56,#FF00FF
2843,56,#AAAAAA
2844,56,#FFFF00
2845,56,#FF0000
2846,56,#FFFF00
2847,56,#AAAAAA
2848,56,#00FFFF
2849,56,#AAAAAA
2850,57,#00FFFF
2851,57,#AAAAAA
2852,57,#FF00FF
2853,57,#000000
2854,57,#0000FF
2855,57,#FFFF00
2856,57,#FFFF00
2857,57,#FF00FF
2858,57,#AAAAAA
2859,57,#FF00FF
2860,57,#AAAAAA
2861,57,#000000
2862,57,#FF00FF
2863,57,#AAAAAA
2864,57,#FF00FF
2865,57,#00FFFF
2866,57,#AAAAAA
2867,57,#AAAAAA
2868,57,#AAAAAA
2869,57,#FF0000
2870,57,#FFFF00
2871,57,#00FFFF
2872,57,#00FFFF
2873,57,#FF00FF
2874,57,#AAAAAA
2875,57,#FF00FF
2876,57,#00FF00
2877,57,#FF00FF
2878,57,#0000FF
2879,57,#AAAAAA
2880,57,#FF00FF
2881,57,#FF00FF
2882,57,#0000FF
2883,57,#00FFFF
2884,57,#00FFFF
2885,57,#FF0000
2886,57,#FF00FF
2887,57,#AAAAAA
2888,57,#FF00FF
2889,57,#AAAAAA
2890,57,#FF0000
2891,57,#0000FF
2892,57,#AAAAAA
2893,57,#000000
2894,57,#FF00FF
2895,57,#0000FF
2896,57,#FFFF00
2897,57,#FF0000
2898,57,#FF0000
2899,57,#AAAAAA
2900,58,#FF00FF
2901,58,#FFFF00
2902,58,#FF00FF
2903,58,#FFFF00
2904,58,#00FF00
2905,58,#AAAAAA
2906,58,#AAAAAA
2907,58,#FF00FF
2908,58,#FF00FF
2909,58,#00FF00
2910,58,#AAAAAA
2911,58,#AAAAAA
2912,58,#FF00FF
2913,58,#00FFFF
2914,58,#AAAAAA
2915,58,#FF0000
2916,58,#00FFFF
2917,58,#00FFFF
2918,58,#FF00FF
2919,58,#FF0000
2920,58,#FF00FF
2921,58,#FF0000
2922,58,#0000FF
2923,58,#AAAAAA
2924,58,#FF0000
2925,58,#FF0000
2926,58,#00FFFF
2927,58,#FF00FF
2928,58,#AAAAAA
2929,58,#0000FF
2930,58,#AAAAAA
2931,58,#0000FF
2932,58,#AAAAAA
2933,58,#AAAAAA
2934,58,#FF0000
2935,58,#FF00FF
2936,58,#FF0000
2937,58,#0000FF
2938,58,#FF0000
2939,58,#FF00FF
2940,58,#00FF00
2941,58,#AAAAAA
2942,58,#FF00FF
2943,58,#FF0000
2944,58,#FF0000
2945,58,#00FFFF
2946,58,#FFFF00
2947,58,#000000
2948,58,#AAAAAA
2949,58,#FF00FF
2950,59,#AAAAAA
2951,59,#000000
2952,59,#AAAAAA
2953,59,#FF00FF
2954,59,#FF00FF
2955,59,#00FF00
2956,59,#FFFF00
2957,59,#FF00FF
2958,59,#00FFFF
2959,59,#FF0000
2960,59,#AAAAAA
2961,59,#00FFFF
2962,59,#00FF00
2963,59,#FF00FF
2964,59,#FF0000
2965,59,#00FFFF
2966,59,#000000
2967,59,#FF0000
2968,59,#000000
2969,59,#AAAAAA
2970,59,#AAAAAA
2971,59,#FF00FF
2972,59,#FF00FF
2973,59,#00FFFF
2974,59,#AAAAAA
2975,59,#FFFF00
2976,59,#FF00FF
2977,59,#AAAAAA
2978,59,#FF0000
2979,59,#000000
2980,59,#FF00FF
2981,59,#FF0000
2982,59,#00FFFF
2983,59,#FF00FF
2984,59,#00FF00
2985,59,#AAAAAA
2986,59,#FF00FF
2987,59,#000000
2988,59,#00FFFF
2989,59,#FF00FF
2990,59,#FF00FF
2991,59,#FF00FF
2992,59,#00FF00
2993,59,#FF00FF
2994,59,#00FFFF
2995,59,#AAAAAA
2996,59,#AAAAAA
2997,59,#FF0000
2998,59,#000000
2999,59,#FF0000
3000,60,#FF00FF
3001,60,#00FFFF
3002,60,#AAAAAA
3003,60,#FF0000
3004,60,#0000FF
3005,60,#AAAAAA
3006,60,#FF00FF
3007,60,#AAAAAA
3008,60,#00FFFF
3009,60,#000000
3010,60,#FFFF00
3011,60,#AAAAAA
3012,60,#FFFF00
3013,60,#AAAAAA
3014,60,#FF0000
3015,60,#FF00FF
3016,60,#AAAAAA
3017,60,#AAAAAA
3018,60,#FFFF00
3019,60,#00FFFF
3020,60,#FF00FF
3021,60,#00FFFF
3022,60,#FF00FF
3023,60,#AAAAAA
3024,60,#FFFF00
3025,60,#FFFF00
3026,60,#0000FF
3027,60,#FF0000
3028,60,#FF00FF
3029,60,#FFFF00
3030,60,#00FFFF
3031,60,#FF0000
3032,60,#0000FF
3033,60,#AAAAAA
3034,60,#0000FF
3035,60,#FFFF00
3036,60,#0000FF
3037,60,#FFFF00
3038,60,#AAAAAA
3039,60,#AAAAAA
3040,60,#FF00FF
3041,60,#AAAAAA
3042,60,#FFFF00
3043,60,#FF00FF
3044,60,#AAAAAA
3045,60,#00FFFF
3046,60,#FF00FF
3047,60,#FF00FF
3048,60,#FF00FF
3049,60,#FF00FF
3050,61,#FFFF00
3051,61,#FF0000
3052,61,#0000FF
3053,61,#FF00FF
3054,61,#00FF00
3055,61,#000000
3056,61,#000000
3057,61,#0000FF
3058,61,#FF0000
3059,61,#FFFF00
3060,61,#AAAAAA
3061,61,#FF00FF
3062,61,#00FF00
3063,61,#FF00FF
3064,61,#FF0000
3065,61,#0000FF
3066,61,#FFFF00
3067,61,#AAAAAA
3068,61,#00FFFF
3069,61,#FF00FF
3070,61,#00FFFF
3071,61,#AAAAAA
3072,61,#AAAAAA
3073,61,#FF00FF
3074,61,#FF0000
3075,61,#AAAAAA
3076,61,#0000FF
3077,61,#0000FF
3078,61,#FF0000
3079,61,#FF00FF
3080,61,#00FF00
3081,61,#00FFFF
3082,61,#FF00FF
3083,61,#FF00FF
3084,61,#0000FF
3085,61,#AAAAAA
3086,61,#00FF00
3087,61,#FF00FF
3088,61,#FF00FF
3089,61,#00FFFF
3090,61,#AAAAAA
3091,61,#FF00FF
3092,61,#AAAAAA
3093,61,#000000
3094,61,#FF00FF
3095,61,#FF00FF
3096,61,#FF0000
3097,61,#AAAAAA
3098,61,#00FFFF
3099,61,#FF0000
3100,62,#FF00FF
3101,62,#FF00FF
3102,62,#000000
3103,62,#AAAAAA
3104,62,#00FF00
3105,62,#FFFF00
3106,62,#FF00FF
3107,62,#000000
3108,62,#00FFFF
3109,62,#FF00FF
3110,62,#FF00FF
3111,62,#FF0000
3112,62,#FF00FF
3113,62,#FFFF00
3114,62,#FF0000
3115,62,#00FFFF
3116,62,#FF0000
3117,62,#FF00FF
3118,62,#FF0000
3119,62,#00FF00
3120,62,#FF0000
3121,62,#FF00FF
3122,62,#FFFF00
3123,62,#AAAAAA
3124,62,#AAAAAA
3125,62,#FF00FF
3126,62,#00FF00
3127,62,#000000
3128,62,#FF00FF
3129,62,#00FFFF
3130,62,#FF00FF
3131,62,#FF00FF
3132,62,#AAAAAA
3133,62,#00FFFF
3134,62,#AAAAAA
3135,62,#FF0000
3136,62,#FF00FF
3137,62,#000000
3138,62,#0000FF
3139,62,#AAAAAA
3140,62,#FF00FF
3141,62,#FF00FF
3142,62,#FF00FF
3143,62,#FFFF00
3144,62,#AAAAAA
3145,62,#0000FF
3146,62,#FFFF00
3147,62,#AAAAAA
3148,62,#0000FF
3149,62,#AAAAAA
3150,63,#FF00FF
3151,63,#FFFF00
3152,63,#FF0000
3153,63,#FF00FF
3154,63,#0000FF
3155,63,#AAAAAA
3156,63,#0000FF
3157,63,#AAAAAA
3158,63,#FF00FF
3159,63,#FFFF00
3160,63,#000000
3161,63,#0000FF
3162,63,#FF0000
3163,63,#0000FF
3164,63,#FF00FF
3165,63,#AAAAAA
3166,63,#00FFFF
3167,63,#00FF00
3168,63,#0000FF
3169,63,#FF00FF
3170,63,#FF0000
3171,63,#FF0000
3172,63,#FF00FF
3173,63,#AAAAAA
3174,63,#FFFF00
3175,63,#FF00FF
3176,63,#FF00FF
3177,63,#FF0000
3178,63,#FF00FF
3179,63,#00FFFF
3180,63,#FF00FF
3181,63,#0000FF
3182,63,#0000FF
3183,63,#AAAAAA
3184,63,#00FFFF
3185,63,#0000FF
3186,63,#FF00FF
3187,63,#AAAAAA
3188,63,#FF00FF
3189,63,#FF0000
3190,63,#FF0000
3191,63,#000000
3192,63,#AAAAAA
3193,63,#FFFF00
3194,63,#0000FF
3195,63,#FFFF00
3196,63,#FFFF00
3197,63,#FF0000
3198,63,#AAAAAA
3199,63,#00FFFF
3200,64,#FF00FF
3201,64,#FF00FF
3202,64,#FFFF00
3203,64,#AAAAAA
3204,64,#AAAAAA
3205,64,#AAAAAA
3206,64,#FFFF00
3207,64,#FF0000
3208,64,#FFFF00
3209,64,#AAAAAA
3210,64,#AAAAAA
3211,64,#FF0000
3212,64,#00FF00
3213,64,#FF00FF
3214,64,#00FF00
3215,64,#FF00FF
3216,64,#00FFFF
3217,64,#AAAAAA
3218,64,#00FFFF
3219,64,#FF00FF
3220,64,#FF00FF
3221,64,#00FF00
3222,64,#FF00FF
3223,64,#AAAAAA
3224,64,#FF00FF
3225,64,#0000FF
3226,64,#FF00FF
3227,64,#0000FF
3228,64,#AAAAAA
3229,64,#000000
3230,64,#FFFF00
3231,64,#0000FF
3232,64,#AAAAAA
3233,64,#AAAAAA
3234,64,#FFFF00
3235,64,#FF00FF
3236,64,#0000FF
3237,64,#0000FF
3238,64,#00FFFF
3239,64,#000000
3240,64,#AAAAAA
3241,64,#AAAAAA
3242,64,#FF00FF
3243,64,#0000FF
3244,64,#AAAAAA
3245,64,#AAAAAA
3246,64,#FF00FF
3247,64,#AAAAAA
3248,64,#FF00FF
3249,64,#FF0000
3250,65,#000000
3251,65,#00FF00
3252,65,#FF00FF
3253,65,#FFFF00
3254,65,#0000FF
3255,65,#AAAAAA
3256,65,#FFFF00
3257,65,#FF00FF
3258,65,#FF0000
3259,65,#00FF00
3260,65,#FF0000
3261,65,#0000FF
3262,65,#0000FF
3263,65,#000000
3264,65,#AAAAAA
3265,65,#FF00FF
3266,65,#AAAAAA
3267,65,#FF00FF
3268,65,#FF00FF
3269,65,#FF00FF
3270,65,#AAAAAA
3271,65,#FFFF00
3272,65,#000000
3273,65,#AAAAAA
3274,65,#FF0000
3275,65,#000000
3276,65,#00FFFF
3277,65,#FFFF00
3278,65,#FF0000
3279,65,#0000FF
3280,65,#FF0000
3281,65,#00FF00
3282,65,#0000FF
3283,65,#FF0000
3284,65,#FF00FF
3285,65,#FFFF00
3286,65,#AAAAAA
3287,65,#AAAAAA
3288,65,#FF0000
3289,65,#FF00FF
3290,65,#0000FF
3291,65,#0000FF
3292,65,#FF00FF
3293,65,#AAAAAA
3294,65,#00FF00
3295,65,#AAAAAA
3296,65,#FFFF00
3297,65,#FF00FF
3298,65,#FF00FF
3299,65,#AAAAAA
3300,66,#0000FF
3301,66,#FFFF00
3302,66,#FF00FF
3303,66,#FF00FF
3304,66,#FF00FF
3305,66,#FFFF00
3306,66,#FF0000
3307,66,#FF00FF
3308,66,#00FFFF
3309,66,#FF00FF
3310,66,#FF0000
3311,66,#FF00FF
3312,66,#FF00FF
3313,66,#AAAAAA
3314,66,#00FFFF
3315,66,#000000
3316,66,#AAAAAA
3317,66,#FF00FF
3318,66,#FFFF00
3319,66,#00FF00
3320,66,#0000FF
3321,66,#FF00FF
3322,66,#000000
3323,66,#00FF00
3324,66,#AAAAAA
3325,66,#FF00FF
3326,66,#0000FF
3327,66,#FF00FF
3328,66,#FF0000
3329,66,#0000FF
3330,66,#AAAAAA
3331,66,#FF00FF
3332,66,#AAAAAA
3333,66,#AAAAAA
3334,66,#FF0000
3335,66,#AAAAAA
3336,66,#00FFFF
3337,66,#AAAAAA
3338,66,#AAAAAA
3339,66,#FFFF00
3340,66,#AAAAAA
3341,66,#AAAAAA
3342,66,#FF00FF
3343,66,#00FF00
3344,66,#FFFF00
3345,66,#00FFFF
3346,66,#FF0000
3347,66,#00FFFF
3348,66,#0000FF
3349,66,#000000
3350,67,#FFFF00
3351,67,#00FFFF
3352,67,#FF0000
3353,67,#FF0000
3354,67,#AAAAAA
3355,67,#AAAAAA
3356,67,#0000FF
3357,67,#FFFF00
3358,67,#FF0000
3359,67,#FFFF00
3360,67,#FFFF00
3361,67,#FF00FF
3362,67,#FF0000
3363,67,#FF0000
3364,67,#AAAAAA
3365,67,#FFFF00
3366,67,#AAAAAA
3367,67,#FF0000
3368,67,#FF00FF
3369,67,#FFFF00
3370,67,#000000
3371,67,#00FFFF
3372,67,#0000FF
3373,67,#00FFFF
3374,67,#FF0000
3375,67,#FF0000
3376,67,#FF00FF
3377,67,#FF0000
3378,67,#FFFF00
3379,67,#FFFF00
3380,67,#AAAAAA
3381,67,#00FFFF
3382,67,#FF00FF
3383,67,#00FF00
3384,67,#FF00FF
3385,67,#0000FF
3386,67,#FF0000
3387,67,#AAAAAA
3388,67,#FF00FF
3389,67,#FF0000
3390,67,#0000FF
3391,67,#FF00FF
3392,67,#0000FF
3393,67,#AAAAAA
3394,67,#FF00FF
3395,67,#00FFFF
3396,67,#FF00FF
3397,67,#0000FF
3398,67,#00FFFF
3399,67,#0000FF
3400,68,#00FFFF
3401,68,#00FFFF
3402,68,#AAAAAA
3403,68,#00FFFF
3404,68,#FF00FF
3405,68,#FF00FF
3406,68,#AAAAAA
3407,68,#00FF00
3408,68,#FF0000
3409,68,#FF00FF
3410,68,#FF00FF
3411,68,#FFFF00
3412,68,#FF00FF
3413,68,#00FF00
3414,68,#FF00FF
3415,68,#FF00FF
3416,68,#FF00FF
3417,68,#FFFF00
3418,68,#FF0000
3419,68,#AAAAAA
3420,68,#FF00FF
3421,68,#FF00FF
3422,68,#AAAAAA
3423,68,#0000FF
3424,68,#FF0000
3425,68,#0000FF
3426,68,#FF00FF
3427,68,#FF00FF
3428,68,#00FF00
3429,68,#AAAAAA
3430,68,#FF0000
3431,68,#FF00FF
3432,68,#00FFFF
3433,68,#AAAAAA
3434,68,#FF0000
3435,68,#00FFFF
3436,68,#000000
3437,68,#FF00FF
3438,68,#FF00FF
3439,68,#FF00FF
3440,68,#FFFF00
3441,68,#AAAAAA
3442,68,#FFFF00
3443,68,#00FFFF
3444,68,#00FFFF
3445,68,#FF00FF
3446,68,#000000
3447,68,#FFFF00
3448,68,#FF00FF
3449,68,#FF00FF
3450,69,#FF00FF
3451,69,#AAAAAA
3452,69,#FF0000
3453,69,#FF0000
3454,69,#FF0000
3455,69,#0000FF
3456,69,#AAAAAA
3457,69,#AAAAAA
3458,69,#0000FF
3459,69,#FF00FF
3460,69,#AAAAAA
3461,69,#0000FF
3462,69,#AAAAAA
3463,69,#FF00FF
3464,69,#000000
3465,69,#00FFFF
3466,69,#FF00FF
3467,69,#FF00FF
3468,69,#FFFF00
3469,69,#FF00FF
3470,69,#FF0000
3471,69,#000000
3472,69,#000000
3473,69,#FF00FF
3474,69,#FF0000
3475,69,#FF00FF
3476,69,#FF00FF
3477,69,#FF0000
3478,69,#AAAAAA
3479,69,#00FFFF
3480,69,#FF00FF
3481,69,#FF00FF
3482,69,#FF0000
3483,69,#FF0000
3484,69,#FF0000
3485,69,#AAAAAA
3486,69,#00FF00
3487,69,#FF0000
3488,69,#FF00FF
3489,69,#FF00FF
3490,69,#AAAAAA
3491,69,#AAAAAA
3492,69,#FF00FF
3493,69,#FF00FF
3494,69,#FF00FF
3495,69,#FF00FF
3496,69,#00FFFF
3497,69,#000000
3498,69,#FF0000
3499,69,#FF0000
3500,70,#FF00FF
3501,70,#FF00FF
3502,70,#AAAAAA
3503,70,#AAAAAA
3504,70,#AAAAAA
3505,70,#FF0000
3506,70,#AAAAAA
3507,70,#AAAAAA
3508,70,#0000FF
3509,70,#FF0000
3510,70,#00FF00
3511,70,#FFFF00
3512,70,#FFFF00
3513,70,#AAAAAA
3514,70,#FF00FF
3515,70,#FF00FF
3516,70,#AAAAAA
3517,70,#FF00FF
3518,70,#FF0000
3519,70,#FFFF00
3520,70,#FF00FF
3521,70,#FF0000
3522,70,#00FFFF
3523,70,#FFFF00
3524,70,#AAAAAA
3525,70,#FF00FF
3526,70,#FF0000
3527,70,#FFFF00
3528,70,#AAAAAA
3529,70,#FF00FF
3530,70,#0000FF
3531,70,#FFFF00
3532,70,#FF0000
3533,70,#00FFFF
3534,70,#AAAAAA
3535,70,#00FFFF
3536,70,#FF00FF
3537,70,#0000FF
3538,70,#FF0000
3539,70,#FF00FF
3540,70,#000000
3541,70,#00FFFF
3542,70,#0000FF
3543,70,#FF0000
3544,70,#FFFF00
3545,70,#FF00FF
3546,70,#0000FF
3547,70,#FF00FF
3548,70,#0000FF
3549,70,#AAAAAA
3550,71,#FF0000
3551,71,#FF00FF
3552,71,#000000
3553,71,#00FF00
3554,71,#00FF00
3555,71,#00FFFF
3556,71,#AAAAAA
3557,71,#FF00FF
3558,71,#FF0000
3559,71,#FF00FF
3560,71,#FFFF00
3561,71,#00FFFF
3562,71,#0000FF
3563,71,#FF00FF
3564,71,#0000FF
3565,71,#00FFFF
3566,71,#AAAAAA
3567,71,#AAAAAA
3568,71,#FF00FF
3569,71,#FF00FF
3570,71,#0000FF
3571,71,#FF0000
3572,71,#FF0000
3573,71,#FF0000
3574,71,#AAAAAA
3575,71,#AAAAAA
3576,71,#FF00FF
3577,71,#FF00FF
3578,71,#AAAAAA
3579,71,#FF00FF
3580,71,#FF0000
3581,71,#FF0000
3582,71,#AAAAAA
3583,71,#FF00FF
3584,71,#00FFFF
3585,71,#00FFFF
3586,71,#AAAAAA
3587,71,#AAAAAA
3588,71,#0000FF
3589,71,#000000
3590,71,#AAAAAA
3591,71,#FF00FF
3592,71,#FF00FF
3593,71,#FF0000
3594,71,#FF0000
3595,71,#0000FF
3596,71,#AAAAAA
3597,71,#FF0000
3598,71,#000000
3599,71,#FF00FF
3600,72,#000000
3601,72,#FF00FF
3602,72,#000000
3603,72,#FFFF00
3604,72,#AAAAAA
3605,72,#00FFFF
3606,72,#FF0000
3607,72,#FF00FF
3608,72,#FF00FF
3609,72,#FF00FF
3610,72,#AAAAAA
3611,72,#00FF00
3612,72,#FF00FF
3613,72,#00FFFF
3614,72,#FF0000
3615,72,#AAAAAA
3616,72,#00FFFF
3617,72,#AAAAAA
3618,72,#AAAAAA
3619,72,#FFFF00
3620,72,#00FFFF
3621,72,#AAAAAA
3622,72,#FFFF00
3623,72,#FFFF00
3624,72,#AAAAAA
3625,72,#FF00FF
3626,72,#FF00FF
3627,72,#FF00FF
3628,72,#00FFFF
3629,72,#AAAAAA
3630,72,#0000FF
3631,72,#FF00FF
3632,72,#FF0000
3633,72,#FFFF00
3634,72,#00FFFF
3635,72,#FF00FF
3636,72,#FF0000
3637,72,#AAAAAA
3638,72,#FF00FF
3639,72,#FFFF00
3640,72,#AAAAAA
3641,72,#AAAAAA
3642,72,#00FF00
3643,72,#00FFFF
3644,72,#AAAAAA
3645,72,#AAAAAA
3646,72,#FF00FF
3647,72,#FFFF00
3648,72,#FFFF00
3649,72,#000000
3650,73,#FF00FF
3651,73,#000000
3652,73,#00FFFF
3653,73,#AAAAAA
3654,73,#00FFFF
3655,73,#0000FF
3656,73,#AAAAAA
3657,73,#FF0000
3658,73,#00FF00
3659,73,#AAAAAA
3660,73,#000000
3661,73,#00FFFF
3662,73,#FF00FF
3663,73,#FF00FF
3664,73,#AAAAAA
3665,73,#AAAAAA
3666,73,#000000
3667,73,#FF00FF
3668,73,#00FFFF
3669,73,#0000FF
3670,73,#00FF00
3671,73,#AAAAAA
3672,73,#AAAAAA
3673,73,#00FFFF
